id,distance,source,destination,price,name,distance,surge_multiplier,product_id,new_time,Days,Month,Year,Date
09444e2c-0340-4bf3-9b6b-1e4cd5a72c6d,3.05,North Station,Fenway,23.0,Black,3.05,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,28-11-2018,28,11,2018,28112018
a4bb17c0-59a1-4ffd-82b5-13104edc7f07,0.56,North Station,Haymarket Square,7.0,WAV,0.56,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,28-11-2018,28,11,2018,28112018
d9c5f9d9-74ea-4943-92d8-d1bf6008cce3,0.9,North Station,North End,6.5,UberPool,0.9,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,28-11-2018,28,11,2018,28112018
1c360376-3d26-46fc-9fed-b9c42458830d,2.44,Beacon Hill,Northeastern University,16.5,Lux,2.44,1.0,lyft_premier,29-11-2018,29,11,2018,29112018
37e9b90c-5776-49da-b7b9-4241442f86ef,1.12,South Station,Theatre District,26.0,Lux Black XL,1.12,1.0,lyft_luxsuv,26-11-2018,26,11,2018,26112018
05f35748-e5a1-49cc-b092-48c7cb406a52,0.62,Theatre District,South Station,10.5,Lyft XL,0.62,1.0,lyft_plus,03-12-2018,03,12,2018,03122018
99ea60cf-c716-4011-a9a4-6ec478b563d8,3.08,Boston University,West End,10.5,Lyft,3.08,1.0,lyft,26-11-2018,26,11,2018,26112018
eb95b476-1373-4911-92ac-52653ba30e11,4.11,Northeastern University,Financial District,13.5,Lyft,4.11,1.0,lyft,29-11-2018,29,11,2018,29112018
6568bf98-3118-40f2-95dc-5b0b9603b563,1.65,South Station,West End,19.5,Lux Black,1.65,1.0,lyft_lux,27-11-2018,27,11,2018,27112018
a4e95478-b6fa-42c4-aaa7-c3165878534d,2.12,North Station,South Station,19.5,Lux Black,2.12,1.0,lyft_lux,02-12-2018,02,12,2018,02122018
f156fcf1-19f5-4e79-9387-c4f0d93784e6,1.3,South Station,Theatre District,8.5,WAV,1.3,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,27-11-2018,27,11,2018,27112018
ef97dcd6-9f5c-400c-bd7c-4b8341d934dd,0.89,West End,Haymarket Square,11.0,Lyft XL,0.89,1.0,lyft_plus,29-11-2018,29,11,2018,29112018
26ad829e-bd1a-45d0-87ed-c3a868b11b24,2.23,Beacon Hill,South Station,22.5,Lux Black,2.23,1.0,lyft_lux,13-12-2018,13,12,2018,13122018
9a8ba3c9-e12c-4bcf-b1af-b9ad8cae41fe,2.82,Northeastern University,West End,27.5,Lux Black,2.82,1.0,lyft_lux,15-12-2018,15,12,2018,15122018
5a59b4a9-0b6b-48cd-a311-57eed1faabf1,3.15,North Station,Boston University,10.5,Lyft,3.15,1.0,lyft,03-12-2018,03,12,2018,03122018
850db55a-f223-4c49-a2fd-f26ecfb2c6f2,0.64,Theatre District,South Station,11.0,Lux,0.64,1.0,lyft_premier,29-11-2018,29,11,2018,29112018
8ed07190-186e-487e-986a-a1af5387de4b,1.08,North Station,North End,3.0,Shared,1.08,1.0,lyft_line,01-12-2018,01,12,2018,01122018
f725c48c-f390-4f95-b517-40510c0f4fc4,1.07,West End,North End,13.5,Lux,1.07,1.0,lyft_premier,26-11-2018,26,11,2018,26112018
76ecbc2e-02b9-4a5f-bebc-2b4bd5387c2c,2.79,Boston University,Beacon Hill,19.5,Black,2.79,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,13-12-2018,13,12,2018,13122018
239d7523-8416-4d26-892c-c710fee0369e,2.81,Northeastern University,West End,32.5,Lux Black XL,2.81,1.0,lyft_luxsuv,16-12-2018,16,12,2018,16122018
1bd144a8-fb3e-44c9-9341-e38f89e9af52,2.1,Beacon Hill,North End,16.5,Lux,2.1,1.0,lyft_premier,13-12-2018,13,12,2018,13122018
e6b9e245-06d0-45c0-b16b-a313eb05682a,1.21,Financial District,North End,12.0,UberXL,1.21,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,17-12-2018,17,12,2018,17122018
e08ef756-bbe5-4ec2-90a9-12a5d2f7a0dc,4.4,Fenway,Financial District,22.5,UberXL,4.4,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,03-12-2018,03,12,2018,03122018
17a5ce16-6fc5-4afc-a9ec-2968bb56c525,1.08,North End,North Station,7.0,Lyft,1.08,1.0,lyft,18-12-2018,18,12,2018,18122018
c46588d9-4f57-4421-9a3e-8993e1805c1c,2.16,North Station,South Station,27.5,Lux Black XL,2.16,1.0,lyft_luxsuv,26-11-2018,26,11,2018,26112018
17f1c127-9c4f-4876-b7b9-967e81ef96cf,4.54,Theatre District,Boston University,7.0,Shared,4.54,1.0,lyft_line,02-12-2018,02,12,2018,02122018
562d31b1-59e0-4174-83b9-10e8866c8c16,2.46,Fenway,Beacon Hill,9.5,WAV,2.46,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,13-12-2018,13,12,2018,13122018
b3fa0096-5a5f-48b2-8724-8bba1ae546f4,2.17,North Station,South Station,19.5,Black,2.17,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,27-11-2018,27,11,2018,27112018
ed55d8e4-18d7-46f7-99dd-2f1a05227316,1.61,Theatre District,Haymarket Square,8.0,WAV,1.61,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,29-11-2018,29,11,2018,29112018
5a4a9a3e-148f-4c96-bef7-8989ce55d08d,1.95,Haymarket Square,Back Bay,9.0,Lyft,1.95,1.0,lyft,28-11-2018,28,11,2018,28112018
0dafc8da-0cf5-4fa7-9ceb-cf9288196dfe,2.73,Fenway,Theatre District,22.5,Lux Black,2.73,1.0,lyft_lux,28-11-2018,28,11,2018,28112018
57acc700-1741-462c-b53d-0f2cf7a7e82b,1.04,North Station,North End,11.0,Lyft XL,1.04,1.0,lyft_plus,29-11-2018,29,11,2018,29112018
06810a6b-d2d0-494d-95b4-277079d34d0a,1.43,Back Bay,Fenway,16.5,Lux Black,1.43,1.0,lyft_lux,01-12-2018,01,12,2018,01122018
cc75aee8-6a53-407e-ac6a-87e8f309086c,2.86,Northeastern University,West End,30.5,Black SUV,2.86,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,18-12-2018,18,12,2018,18122018
d7d779f3-7e57-4e38-8dda-8c3806cfe985,2.17,North Station,South Station,26.5,Black SUV,2.17,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,30-11-2018,30,11,2018,30112018
48b07a3e-4ea8-4666-94ac-443d93bd50d5,1.64,Northeastern University,Back Bay,26.5,Black SUV,1.64,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,26-11-2018,26,11,2018,26112018
989835c7-dd52-455d-b2dc-53c7b3af1913,1.11,South Station,Theatre District,5.0,Shared,1.11,1.0,lyft_line,16-12-2018,16,12,2018,16122018
7a4d5914-8406-4802-8362-47a66de85f99,4.55,Northeastern University,Financial District,12.0,UberX,4.55,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,27-11-2018,27,11,2018,27112018
13fb509f-9ba8-44d2-871f-0ec7aa72745b,2.83,Northeastern University,West End,32.5,Lux Black XL,2.83,1.0,lyft_luxsuv,28-11-2018,28,11,2018,28112018
ef6fcce5-9970-498f-b19f-2e9a0cdb7d0b,1.94,Haymarket Square,Back Bay,13.5,Lyft XL,1.94,1.0,lyft_plus,30-11-2018,30,11,2018,30112018
c8250431-b5a0-48e8-8ed6-bac1e1b6cd49,0.45,Financial District,South Station,16.5,Lux Black,0.45,1.0,lyft_lux,18-12-2018,18,12,2018,18122018
20b1e2ed-5fba-42d8-9d5f-bf162140c765,1.35,Beacon Hill,North End,17.0,WAV,1.35,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,15-12-2018,15,12,2018,15122018
f48b4086-043c-4701-bbfa-4b0a8505f454,2.61,Northeastern University,Beacon Hill,9.5,WAV,2.61,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,29-11-2018,29,11,2018,29112018
d534a8c8-cf83-4c6b-b1dc-8115b2ec9950,2.66,Theatre District,Fenway,16.0,UberXL,2.66,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,27-11-2018,27,11,2018,27112018
3361f8f7-de92-4499-8325-2f6c9c78457b,0.72,West End,Haymarket Square,7.5,UberPool,0.72,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,27-11-2018,27,11,2018,27112018
915b995b-46ef-401b-84d7-8e5c34f83ff0,2.31,Back Bay,Haymarket Square,30.0,Lux Black XL,2.31,1.0,lyft_luxsuv,14-12-2018,14,12,2018,14122018
157e2d09-6ad8-429c-84ae-3c8d3f6282cf,2.48,Beacon Hill,Northeastern University,16.5,Lux,2.48,1.0,lyft_premier,02-12-2018,02,12,2018,02122018
78c725c3-27fe-4dfc-986f-797e36d9fad2,2.95,Boston University,Theatre District,27.5,Lux Black,2.95,1.0,lyft_lux,03-12-2018,03,12,2018,03122018
841059f1-72e2-41c9-99a8-2bac80533d70,3.17,North Station,Fenway,7.0,Shared,3.17,1.0,lyft_line,28-11-2018,28,11,2018,28112018
7af0edfc-6546-409b-ad12-7650afac3cb7,2.84,West End,Boston University,26.0,Lux Black,2.84,1.0,lyft_lux,03-12-2018,03,12,2018,03122018
fabaaffd-0f7f-410f-9daa-15926c2a5e42,2.43,Fenway,Beacon Hill,7.0,Shared,2.43,1.0,lyft_line,03-12-2018,03,12,2018,03122018
61153c82-8e1f-40b1-a70d-077ebecabe99,2.2,Back Bay,Haymarket Square,28.5,Black SUV,2.2,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,16-12-2018,16,12,2018,16122018
5d419d81-e4c4-4a94-8695-fd2914a6d353,0.99,Haymarket Square,Financial District,27.0,Black SUV,0.99,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,01-12-2018,01,12,2018,01122018
74046055-2e79-433d-b291-5682751a142c,3.1,Northeastern University,Beacon Hill,22.5,Black,3.1,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,15-12-2018,15,12,2018,15122018
9f0e3c31-a944-424f-8b8c-75c9827d4a78,1.73,Theatre District,Haymarket Square,5.0,Shared,1.73,1.0,lyft_line,29-11-2018,29,11,2018,29112018
1b06cd2b-73e6-467d-8f64-3000c2d5769a,1.8,South Station,North Station,27.5,Lux Black XL,1.8,1.0,lyft_luxsuv,13-12-2018,13,12,2018,13122018
8d3ed4be-ba20-42f4-92bb-9a7b47fc00ec,0.91,Haymarket Square,Beacon Hill,11.5,UberXL,0.91,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,02-12-2018,02,12,2018,02122018
6f4cf181-967d-4bd2-ab34-d939108972f4,1.16,North End,West End,11.5,UberXL,1.16,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,13-12-2018,13,12,2018,13122018
0f671cc6-937a-42aa-ad2f-4c298a304cab,1.16,Haymarket Square,Theatre District,3.0,Shared,1.16,1.0,lyft_line,18-12-2018,18,12,2018,18122018
0e2181f3-2b0d-4807-a77a-9453f38dc881,2.12,North Station,South Station,9.0,UberPool,2.12,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,15-12-2018,15,12,2018,15122018
94f4e4b7-3f76-4a40-9995-8124ea041c9e,3.01,North Station,Boston University,13.0,UberX,3.01,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,01-12-2018,01,12,2018,01122018
2324ea32-5858-4b63-87ba-a03d062bc3ac,1.08,North Station,North End,5.0,Shared,1.08,1.0,lyft_line,15-12-2018,15,12,2018,15122018
b2f8070f-bc72-4458-9811-709be4e49c04,2.33,Fenway,Theatre District,18.5,UberXL,2.33,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,26-11-2018,26,11,2018,26112018
aebda174-e28d-4004-b9bc-b4ed2cb1e986,3.12,Northeastern University,West End,22.5,Lux,3.12,1.0,lyft_premier,03-12-2018,03,12,2018,03122018
d954b6b6-a405-4955-99b2-57a702451d12,3.33,North Station,Northeastern University,38.5,Lux Black XL,3.33,1.0,lyft_luxsuv,27-11-2018,27,11,2018,27112018
be032db5-f0c8-46fe-a64e-7a5660793a92,0.63,South Station,Financial District,4.5,UberPool,0.63,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,27-11-2018,27,11,2018,27112018
025bb974-ff1f-4fd0-a02e-1222f734f76d,2.16,South Station,Back Bay,16.5,Lyft XL,2.16,1.0,lyft_plus,03-12-2018,03,12,2018,03122018
557f1120-6fbe-4af8-afe0-adfad57c047d,3.07,Fenway,North Station,22.5,Black,3.07,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,26-11-2018,26,11,2018,26112018
231e0d76-552b-4a9b-9d56-6bafe6defd10,5.22,Financial District,Boston University,27.5,Lux,5.22,1.0,lyft_premier,26-11-2018,26,11,2018,26112018
41db4e7b-15c2-4a8b-9e58-e81ca81bf668,2.29,Haymarket Square,Back Bay,32.5,Lux Black XL,2.29,1.0,lyft_luxsuv,14-12-2018,14,12,2018,14122018
84cf3ece-4281-486b-bd34-48471df063ab,1.39,Beacon Hill,Haymarket Square,13.5,Lux,1.39,1.0,lyft_premier,28-11-2018,28,11,2018,28112018
48b25138-e9c9-40c5-80e3-fa21d9e59627,2.49,Beacon Hill,Northeastern University,7.0,Shared,2.49,1.0,lyft_line,28-11-2018,28,11,2018,28112018
f080e45e-97fd-4afe-a9a5-bfac8c389c3e,1.16,Haymarket Square,Theatre District,14.0,UberXL,1.16,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,17-12-2018,17,12,2018,17122018
2039ab16-84f5-4f5a-bc8a-211e2eb64cea,2.33,Beacon Hill,Boston University,27.5,Lux Black XL,2.33,1.0,lyft_luxsuv,13-12-2018,13,12,2018,13122018
120190b3-3379-4996-8fd2-c214bf7dca1a,3.3,Financial District,Northeastern University,17.5,UberXL,3.3,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,27-11-2018,27,11,2018,27112018
1e27b497-8e11-438b-8cee-cc45ceb4fa51,2.42,Fenway,Beacon Hill,16.5,Lux,2.42,1.0,lyft_premier,28-11-2018,28,11,2018,28112018
1ca7a854-5811-4cb8-b3fd-3fe0842e06c7,2.13,North Station,South Station,16.5,Lux,2.13,1.0,lyft_premier,28-11-2018,28,11,2018,28112018
a5d491d0-18f8-4025-a4b5-440add3a09a8,1.46,North End,Beacon Hill,8.0,UberPool,1.46,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,16-12-2018,16,12,2018,16122018
7743debc-fb2d-4789-b2f0-9fd353185e9f,1.14,North Station,North End,5.0,Shared,1.14,1.0,lyft_line,14-12-2018,14,12,2018,14122018
573a35b8-2317-4d48-8a7b-3a0738faba03,1.21,Financial District,North End,16.0,Black,1.21,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,30-11-2018,30,11,2018,30112018
1ac267c3-fae4-4433-8014-baf2f4692274,1.21,Financial District,North End,11.5,UberXL,1.21,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,01-12-2018,01,12,2018,01122018
39f88464-fbfe-457f-b4bd-d91956e9d81c,2.46,Fenway,Beacon Hill,9.5,UberX,2.46,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,18-12-2018,18,12,2018,18122018
fe29e887-48b4-46a2-81ef-760db3e7b2d4,3.18,Northeastern University,North Station,13.5,Lyft,3.18,1.25,lyft,14-12-2018,14,12,2018,14122018
e9642643-ab78-4498-88d9-cb29270b3693,1.03,North End,North Station,10.5,UberXL,1.03,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,16-12-2018,16,12,2018,16122018
a7c313ec-f83a-47e0-a70d-7d3431a0a980,2.84,West End,Fenway,9.5,UberX,2.84,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,18-12-2018,18,12,2018,18122018
b5c1a6d8-0bdc-458c-a7f4-67b687a3e16a,1.86,North End,Beacon Hill,16.5,Lyft XL,1.86,1.0,lyft_plus,18-12-2018,18,12,2018,18122018
a43c1573-52ad-48ca-b442-af05edeed79c,1.23,Beacon Hill,Haymarket Square,7.5,UberPool,1.23,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,28-11-2018,28,11,2018,28112018
7615f019-2b07-4973-96ab-f7f23fc4bf26,1.64,Northeastern University,Back Bay,15.0,Black,1.64,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,14-12-2018,14,12,2018,14122018
f4953d59-db50-43c4-9c62-31255db8af19,1.89,Northeastern University,Theatre District,8.5,WAV,1.89,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,26-11-2018,26,11,2018,26112018
f8502f3d-9146-4d3a-b8b6-85ce3e6ad18b,2.96,West End,Fenway,10.5,Lyft,2.96,1.0,lyft,17-12-2018,17,12,2018,17122018
5818280e-dd47-4f3b-af9e-c97ebc5abc8d,4.51,Financial District,Fenway,9.0,Shared,4.51,1.0,lyft_line,29-11-2018,29,11,2018,29112018
273c216f-98d2-43b4-a5a3-3925936a8533,2.58,South Station,Beacon Hill,29.5,Black SUV,2.58,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,15-12-2018,15,12,2018,15122018
0ead2579-5ff7-4ad5-ae0b-e51e2d9de5a6,5.7,Financial District,Boston University,43.0,Black SUV,5.7,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,01-12-2018,01,12,2018,01122018
63f70ee3-21e0-484f-acb3-016bae4b8173,2.5,Beacon Hill,Northeastern University,22.5,Lyft XL,2.5,1.5,lyft_plus,28-11-2018,28,11,2018,28112018
9246a667-85f3-4965-9df5-18915f8c4aa2,2.16,South Station,Back Bay,10.5,Lyft,2.16,1.0,lyft,30-11-2018,30,11,2018,30112018
5b091df1-a355-4c61-9a03-343b4e928048,3.16,North Station,Boston University,9.0,Shared,3.16,1.0,lyft_line,18-12-2018,18,12,2018,18122018
0ff2430e-3040-4b54-8560-f26cde8fbf4c,0.57,Haymarket Square,North Station,26.0,Lux Black XL,0.57,1.0,lyft_luxsuv,28-11-2018,28,11,2018,28112018
45bf869e-0f76-4ef0-b29d-d415c14100b0,2.71,Fenway,Theatre District,19.5,Lux,2.71,1.0,lyft_premier,15-12-2018,15,12,2018,15122018
44a44e89-3499-41c8-9a63-a67e51fe81bc,2.81,North End,Back Bay,27.5,Lux Black,2.81,1.0,lyft_lux,27-11-2018,27,11,2018,27112018
a9db1b14-1a9e-4442-b580-39dc97fc4d2f,1.83,Haymarket Square,Back Bay,10.0,UberPool,1.83,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,30-11-2018,30,11,2018,30112018
65a1b771-77f8-46c1-a6ea-aaff79acc3b5,1.41,North End,Theatre District,18.5,Black,1.41,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,29-11-2018,29,11,2018,29112018
c1996ee9-b76b-4913-8dcc-1f90d2e43357,1.8,Theatre District,Northeastern University,8.5,UberPool,1.8,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,16-12-2018,16,12,2018,16122018
56cc1d55-cd37-4d47-a6c7-6ee4f20d22f8,3.13,West End,Fenway,10.5,UberX,3.13,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,29-11-2018,29,11,2018,29112018
a9c9e7c6-e4e7-492e-8c9e-b54eb75427dd,3.07,Fenway,North Station,10.5,UberX,3.07,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,26-11-2018,26,11,2018,26112018
0bba60db-2184-49d7-9bb5-4c06ffe846c5,2.83,Northeastern University,West End,19.5,Lux,2.83,1.0,lyft_premier,27-11-2018,27,11,2018,27112018
4689d16f-a9dd-44da-a3bb-fd10e9377c1b,1.29,Financial District,Haymarket Square,7.0,Lyft,1.29,1.0,lyft,17-12-2018,17,12,2018,17122018
d4db7442-159f-4f5d-9aae-4ef80dc35466,2.4,Beacon Hill,South Station,16.5,Lux,2.4,1.0,lyft_premier,28-11-2018,28,11,2018,28112018
95160bae-d1a3-413d-bc6b-280ff0e23463,2.48,Fenway,Theatre District,38.5,Lyft XL,2.48,2.0,lyft_plus,28-11-2018,28,11,2018,28112018
465347d8-2dc6-4b52-89fe-f27e37ea1ff1,1.02,North Station,North End,13.5,Lux,1.02,1.0,lyft_premier,30-11-2018,30,11,2018,30112018
4ff0022e-9582-480e-b0cf-131c37cda477,2.79,Boston University,Beacon Hill,9.5,UberX,2.79,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,16-12-2018,16,12,2018,16122018
4f35b807-8d59-4ac2-914f-55d3f410109d,3.22,Fenway,North Station,30.0,Lux Black,3.22,1.25,lyft_lux,15-12-2018,15,12,2018,15122018
3e5d53ee-4608-43f8-a8ad-815fe847eeb4,1.91,Northeastern University,Theatre District,7.5,WAV,1.91,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,13-12-2018,13,12,2018,13122018
42749266-c389-4188-b85a-8a987393c65a,1.25,Financial District,Haymarket Square,27.0,Black SUV,1.25,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,30-11-2018,30,11,2018,30112018
451e908a-1275-4a3b-83c4-d4c4f91edb6f,3.46,Boston University,North Station,7.0,Shared,3.46,1.0,lyft_line,28-11-2018,28,11,2018,28112018
e49524d8-5542-4ffe-8b2b-1a2b1b67c300,2.93,West End,Boston University,7.0,Shared,2.93,1.0,lyft_line,27-11-2018,27,11,2018,27112018
5aeb7437-c905-43b6-adcf-e859771fa017,1.95,North End,Beacon Hill,7.0,Shared,1.95,1.0,lyft_line,29-11-2018,29,11,2018,29112018
4b6b7e7d-76cd-46d9-8519-aad10eb5c545,2.45,South Station,Beacon Hill,16.5,Lyft XL,2.45,1.0,lyft_plus,29-11-2018,29,11,2018,29112018
c7aa3c28-0b88-4a7d-a129-ebf451a92b82,2.27,Beacon Hill,Boston University,9.0,UberPool,2.27,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,29-11-2018,29,11,2018,29112018
ce57a5cb-9c96-4a6b-8a7f-0fad01de2b35,2.06,Beacon Hill,Northeastern University,19.5,Lux Black,2.06,1.0,lyft_lux,16-12-2018,16,12,2018,16122018
1e447f77-ad7c-4655-9c23-19d74a559d5c,1.07,Back Bay,Northeastern University,11.0,Lyft XL,1.07,1.0,lyft_plus,15-12-2018,15,12,2018,15122018
66b5b360-d01f-41f2-83e0-c7f2e458b8f0,3.15,North Station,Boston University,11.0,Lyft,3.15,1.0,lyft,13-12-2018,13,12,2018,13122018
24634ff8-74c0-4f87-bb84-62887fe5a1f6,2.98,Boston University,Theatre District,10.5,UberX,2.98,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,29-11-2018,29,11,2018,29112018
02e22a5d-06ce-480d-9ebb-2f92bb123395,2.43,Fenway,Beacon Hill,16.5,Lyft XL,2.43,1.0,lyft_plus,03-12-2018,03,12,2018,03122018
ed786e40-c419-4c45-b7e3-309b14fa1638,4.34,Fenway,Financial District,22.5,Lyft XL,4.34,1.0,lyft_plus,27-11-2018,27,11,2018,27112018
0d8dddbd-3cea-4bbd-abb0-ed67bfb716f5,1.25,Financial District,Haymarket Square,5.0,Shared,1.25,1.0,lyft_line,02-12-2018,02,12,2018,02122018
e9e4d088-ca5a-475a-ae8c-225ba8a78d65,0.91,Haymarket Square,Beacon Hill,9.5,UberX,0.91,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,13-12-2018,13,12,2018,13122018
54aa8a65-e83d-4253-8167-4782cad2608a,2.26,Back Bay,Haymarket Square,10.5,Lyft,2.26,1.0,lyft,01-12-2018,01,12,2018,01122018
37a78375-1dad-4dcb-9638-85dcad064257,3.23,Fenway,North Station,22.5,Lux,3.23,1.0,lyft_premier,29-11-2018,29,11,2018,29112018
0714e813-4f92-46b7-bbaa-9d5b7643fe55,3.06,Boston University,West End,19.5,Lux,3.06,1.0,lyft_premier,27-11-2018,27,11,2018,27112018
b2f59cfe-0d3e-4f46-ad5a-23521b9c251c,2.31,Beacon Hill,Boston University,13.5,Lyft XL,2.31,1.0,lyft_plus,02-12-2018,02,12,2018,02122018
ddae3721-db8a-42aa-9a3a-44074ae29c06,1.89,South Station,Back Bay,17.5,UberXL,1.89,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,13-12-2018,13,12,2018,13122018
fec379f8-0ab1-4723-a7fe-72ea1de3502c,2.31,Beacon Hill,Boston University,13.5,Lyft XL,2.31,1.0,lyft_plus,17-12-2018,17,12,2018,17122018
d7a4394d-729f-4390-afce-7515cb1e2053,2.86,Northeastern University,West End,21.5,Black,2.86,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,29-11-2018,29,11,2018,29112018
8d978fd1-4da5-4719-85ba-9a7d32c37426,1.33,Beacon Hill,Haymarket Square,7.0,Lyft,1.33,1.0,lyft,28-11-2018,28,11,2018,28112018
1f84e26f-7e9e-43e1-91b5-8a4573ca88a7,1.0,Haymarket Square,Financial District,10.5,Lux,1.0,1.0,lyft_premier,18-12-2018,18,12,2018,18122018
06b743e0-331c-41cb-ba2d-13ef54ce28ed,1.21,North End,Financial District,7.0,Lyft,1.21,1.0,lyft,26-11-2018,26,11,2018,26112018
ac76dca7-d283-41be-bf5d-f4833b21b7eb,2.2,Back Bay,Haymarket Square,12.0,UberPool,2.2,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,30-11-2018,30,11,2018,30112018
6e501373-0b7b-472e-b4db-b3a5589ceaea,1.64,Northeastern University,Back Bay,12.5,UberXL,1.64,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,14-12-2018,14,12,2018,14122018
3c7f825b-092e-4fa1-a126-a82c7084dab5,0.94,North Station,North End,15.0,Black,0.94,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,26-11-2018,26,11,2018,26112018
a1ebfd00-02cb-4a6c-a5e5-0dcea2bd55ce,2.32,Back Bay,Haymarket Square,9.5,UberX,2.32,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,13-12-2018,13,12,2018,13122018
335fc404-1f26-4cb9-94aa-828c10693d7e,2.39,Beacon Hill,South Station,3.0,Shared,2.39,1.0,lyft_line,27-11-2018,27,11,2018,27112018
2d8c9e91-2a2c-483b-9618-8eb9504b2262,3.12,West End,Northeastern University,12.0,WAV,3.12,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,29-11-2018,29,11,2018,29112018
a48b01e0-6440-4146-85d1-16b1a6bf9fd5,1.08,North End,North Station,26.0,Lux Black XL,1.08,1.0,lyft_luxsuv,28-11-2018,28,11,2018,28112018
c59ef9e8-a3b1-4394-889a-5477f1f588de,2.48,Beacon Hill,South Station,29.0,Black SUV,2.48,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,30-11-2018,30,11,2018,30112018
42e6f7da-4db8-46be-bbd5-ceec1bdcf96d,2.84,West End,Fenway,9.5,WAV,2.84,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,01-12-2018,01,12,2018,01122018
daab925b-8833-4b49-bba7-d41eaab9849b,1.54,North Station,North End,19.5,Lux Black,1.54,1.0,lyft_lux,30-11-2018,30,11,2018,30112018
951288ab-3ac4-492a-96fd-8c1b303915d9,3.3,Financial District,Northeastern University,11.5,WAV,3.3,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,01-12-2018,01,12,2018,01122018
1be56684-1f44-4ce7-9512-138c9052e599,1.21,Financial District,North End,15.0,Black,1.21,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,27-11-2018,27,11,2018,27112018
25fedd59-1440-4dd9-a7b0-962a27f801f7,2.15,Theatre District,Northeastern University,30.0,Lux Black XL,2.15,1.0,lyft_luxsuv,26-11-2018,26,11,2018,26112018
ec403b91-8aba-455e-899d-d3a12c952e06,1.04,North End,Financial District,12.5,UberXL,1.04,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,26-11-2018,26,11,2018,26112018
